time,origin,dest,count
2020-10-14,43,50,18
2020-10-14,44,12,123
2020-10-14,44,19,115
2020-10-14,44,43,81
2020-10-14,44,46,53
2020-10-14,44,50,313
2020-10-14,45,13,925
2020-10-14,45,16,163
2020-10-14,45,10,312
2020-10-14,45,28,7321
2020-10-14,45,5,248
2020-10-14,46,2,384
2020-10-14,46,3,1824
2020-10-14,46,7,38
2020-10-14,46,12,1456
2020-10-14,46,16,99
2020-10-14,46,10,22
2020-10-14,46,44,121
2020-10-14,47,9,94
2020-10-14,47,24,32
2020-10-14,47,34,650
2020-10-14,47,40,419
2020-10-14,47,42,40
2020-10-14,47,49,107
2020-10-14,47,5,39
2020-10-14,49,24,183
2020-10-14,49,32,33
2020-10-14,49,37,161
2020-10-14,49,47,138
2020-10-14,50,8,20
2020-10-14,50,19,20
2020-10-14,50,22,362
2020-10-14,50,25,46
2020-10-14,50,31,992
2020-10-14,50,42,169
2020-10-14,50,43,38
2020-10-14,50,44,497
2020-10-14,5,10,94
2020-10-14,5,28,286
2020-10-14,5,37,271
2020-10-14,5,40,209
2020-10-14,5,45,280
2020-10-14,5,47,72
2020-10-18,2,3,348
2020-10-18,2,13,418
2020-10-18,2,16,846
2020-10-18,2,23,59
2020-10-18,2,30,111
2020-10-18,2,46,226
2020-10-18,3,2,299
2020-10-18,3,30,2159
2020-10-18,3,46,890
2020-10-18,4,18,2457
2020-10-18,4,30,812
2020-10-18,1,48,1328
2020-10-18,1,9,2024
2020-10-18,1,20,177
2020-10-18,1,31,222
2020-10-18,1,26,701
2020-10-18,33,39,413
2020-10-18,33,24,266
2020-10-18,33,27,749
2020-10-18,6,13,56
2020-10-18,6,10,1428
2020-10-18,6,14,170
2020-10-18,6,21,377
2020-10-18,6,41,39
2020-10-18,7,8,39
2020-10-18,8,17,2543
2020-10-18,8,25,535
2020-10-18,8,43,1554
2020-10-18,48,1,2573
2020-10-18,48,9,1102
2020-10-18,48,39,4206
2020-10-18,48,20,1002
2020-10-18,48,31,16
2020-10-18,9,1,830
2020-10-18,9,48,60
2020-10-18,9,39,69
2020-10-18,9,34,153
2020-10-18,9,26,63
2020-10-18,9,40,226
2020-10-18,9,42,256
2020-10-18,9,47,75
2020-10-18,39,33,495
2020-10-18,39,48,1338
2020-10-18,39,9,124
2020-10-18,39,24,23
2020-10-18,39,34,169
2020-10-18,12,43,737
2020-10-18,12,44,169
2020-10-18,12,46,566
2020-10-18,51,11,127
2020-10-18,13,2,802
2020-10-18,13,6,98
2020-10-18,13,16,51
2020-10-18,13,14,266
2020-10-18,13,23,22
2020-10-18,13,45,265
2020-10-18,15,27,560
2020-10-18,15,36,3819
2020-10-18,16,2,316
2020-10-18,16,13,34
2020-10-18,16,19,38
2020-10-18,16,28,72
2020-10-18,16,45,43
2020-10-18,16,46,131
2020-10-18,10,6,876
2020-10-18,10,28,38
2020-10-18,10,37,58
2020-10-18,10,45,142
2020-10-18,10,5,144
2020-10-18,11,51,118
2020-10-18,11,29,1621
2020-10-18,11,41,1395
2020-10-18,14,6,207
2020-10-18,14,13,365
2020-10-18,14,18,185
2020-10-18,14,23,819
2020-10-18,14,29,312
2020-10-18,14,41,1693
2020-10-18,20,1,667
2020-10-18,20,48,851
2020-10-18,20,31,2084
2020-10-18,17,8,2856
2020-10-18,17,25,305
2020-10-18,18,4,534
2020-10-18,18,14,57
2020-10-18,18,23,351
2020-10-18,18,29,416
2020-10-18,19,16,39
2020-10-18,19,28,1980
2020-10-18,19,42,31
2020-10-18,19,44,32
2020-10-18,21,6,228
2020-10-18,21,41,488
2020-10-18,22,25,506
2020-10-18,22,31,158
2020-10-18,22,50,158
2020-10-18,23,2,133
2020-10-18,23,13,40
2020-10-18,23,14,747
2020-10-18,23,18,455
2020-10-18,24,33,80
2020-10-18,24,27,53
2020-10-18,24,32,132
2020-10-18,24,34,24
2020-10-18,24,47,56
2020-10-18,24,49,55
2020-10-18,25,8,330
2020-10-18,25,17,195
2020-10-18,25,22,1190
2020-10-18,25,31,98
2020-10-18,25,43,86
2020-10-18,25,50,36
2020-10-18,27,33,1111
2020-10-18,27,15,658
2020-10-18,27,24,26
2020-10-18,27,32,404
2020-10-18,27,36,57
2020-10-18,28,16,19
2020-10-18,28,19,2282
2020-10-18,28,31,24
2020-10-18,28,40,395
2020-10-18,28,45,2571
2020-10-18,28,5,371
2020-10-18,30,2,438
2020-10-18,30,3,3878
2020-10-18,30,4,1075
2020-10-18,30,18,16
2020-10-18,29,11,1977
2020-10-18,29,14,353
2020-10-18,29,18,596
2020-10-18,29,41,102
2020-10-18,31,1,335
2020-10-18,31,20,348
2020-10-18,31,22,130
2020-10-18,31,25,102
2020-10-18,31,26,1096
2020-10-18,31,42,91
2020-10-18,31,50,608
2020-10-18,32,24,423
2020-10-18,32,27,267
2020-10-18,32,36,251
2020-10-18,32,49,48
2020-10-18,34,9,268
2020-10-18,34,39,135
2020-10-18,34,24,158
2020-10-18,34,47,74
2020-10-18,35,38,99
2020-10-18,36,15,4293
2020-10-18,36,32,237
2020-10-18,26,1,1937
2020-10-18,26,9,94
2020-10-18,26,31,1358
2020-10-18,26,42,76
2020-10-18,26,50,40
2020-10-18,37,8,50
2020-10-18,37,10,71
2020-10-18,37,49,149
2020-10-18,37,5,334
2020-10-18,38,35,18
2020-10-18,40,9,28
2020-10-18,40,28,60
2020-10-18,40,42,20
2020-10-18,40,47,415
2020-10-18,40,5,105
2020-10-18,41,6,68
2020-10-18,41,11,996
2020-10-18,41,14,890
2020-10-18,41,21,1107
2020-10-18,41,29,119
2020-10-18,42,9,118
2020-10-18,42,31,36
2020-10-18,42,40,41
2020-10-18,42,50,101
2020-10-18,43,8,1098
2020-10-18,43,12,1110
2020-10-18,43,25,149
2020-10-18,43,44,292
2020-10-18,43,50,28
2020-10-18,44,12,170
2020-10-18,44,19,57
2020-10-18,44,43,74
2020-10-18,44,46,19
2020-10-18,44,50,146
2020-10-18,45,13,306
2020-10-18,45,16,32
2020-10-18,45,10,229
2020-10-18,45,28,2754
2020-10-18,45,5,447
2020-10-18,46,2,216
2020-10-18,46,3,1433
2020-10-18,46,12,1440
2020-10-18,46,16,173
2020-10-18,47,9,69
2020-10-18,47,24,26
2020-10-18,47,34,35
2020-10-18,47,37,23
2020-10-18,47,40,335
2020-10-18,47,42,40
2020-10-18,47,49,63
2020-10-18,47,5,41
2020-10-18,49,24,125
2020-10-18,49,32,27
2020-10-18,49,37,70
2020-10-18,49,47,168
2020-10-18,50,22,641
2020-10-18,50,31,781
2020-10-18,50,42,128
2020-10-18,50,43,50
2020-10-18,50,44,207
2020-10-18,5,10,105
2020-10-18,5,28,203
2020-10-18,5,37,251
2020-10-18,5,40,107
2020-10-18,5,45,381
2020-10-18,5,47,39
2020-10-21,2,3,472
2020-10-21,2,13,521
2020-10-21,2,16,1032
2020-10-21,2,23,51
2020-10-21,2,30,493
2020-10-21,2,46,422
2020-10-21,3,2,248
2020-10-21,3,30,3346
2020-10-21,3,46,1314
2020-10-21,4,18,620
2020-10-21,4,30,1569
2020-10-21,1,48,2510
2020-10-21,1,9,1404
2020-10-21,1,20,851
2020-10-21,1,31,137
2020-10-21,1,26,1047
2020-10-21,33,39,339
2020-10-21,33,24,87
2020-10-21,33,27,915
2020-10-21,6,13,64
2020-10-21,6,10,1501
2020-10-21,6,14,156
2020-10-21,6,21,473
2020-10-21,6,41,129
2020-10-21,8,16,17
2020-10-21,8,17,3404
2020-10-21,8,25,456
2020-10-21,8,43,1706
2020-10-21,48,1,4292
2020-10-21,48,9,457
2020-10-21,48,39,1663
2020-10-21,48,20,3869
2020-10-21,9,1,2336
2020-10-21,9,48,179
2020-10-21,9,39,23
2020-10-21,9,34,287
2020-10-21,9,26,86
2020-10-21,9,40,87
2020-10-21,9,42,120
2020-10-21,9,47,91
2020-10-21,39,1,18
2020-10-21,39,33,242
2020-10-21,39,48,4781
2020-10-21,39,9,26
2020-10-21,39,34,254
2020-10-21,12,43,1183
2020-10-21,12,44,139
2020-10-21,12,46,913
2020-10-21,51,11,105
2020-10-21,13,2,624
2020-10-21,13,6,57
2020-10-21,13,16,128
2020-10-21,13,14,440
2020-10-21,13,28,36
2020-10-21,13,45,621
2020-10-21,15,27,690
2020-10-21,15,36,5026
2020-10-21,16,2,929
2020-10-21,16,13,83
2020-10-21,16,19,60
2020-10-21,16,28,120
2020-10-21,16,45,134
2020-10-21,16,46,147
2020-10-21,10,6,1613
2020-10-21,10,37,36
2020-10-21,10,45,284
2020-10-21,10,5,156
2020-10-21,11,51,87
2020-10-21,11,29,1793
2020-10-21,11,41,1474
2020-10-21,14,6,151
2020-10-21,14,13,672
2020-10-21,14,18,53
2020-10-21,14,23,1217
2020-10-21,14,29,541
2020-10-21,14,41,1800
2020-10-21,20,1,977
2020-10-21,20,48,2438
2020-10-21,20,31,1006
2020-10-21,17,8,3258
2020-10-21,17,25,218
2020-10-21,18,4,624
2020-10-21,18,14,39
2020-10-21,18,23,338
2020-10-21,18,29,376
2020-10-21,19,16,51
2020-10-21,19,28,5887
2020-10-21,19,44,24
2020-10-21,21,6,634
2020-10-21,21,41,456
2020-10-21,22,25,818
2020-10-21,22,31,54
2020-10-21,22,50,274
2020-10-21,23,2,74
2020-10-21,23,13,19
2020-10-21,23,14,733
2020-10-21,23,18,303
2020-10-21,24,33,125
2020-10-21,24,27,34
2020-10-21,24,32,428
2020-10-21,24,34,31
2020-10-21,24,47,39
2020-10-21,24,49,124
2020-10-21,25,8,348
2020-10-21,25,17,231
2020-10-21,25,22,1160
2020-10-21,25,31,113
2020-10-21,25,43,87
2020-10-21,27,33,1333
2020-10-21,27,15,830
2020-10-21,27,24,64
2020-10-21,27,32,218
2020-10-21,27,36,59
2020-10-21,28,16,89
2020-10-21,28,19,3996
2020-10-21,28,40,30
2020-10-21,28,45,5613
2020-10-21,28,5,236
2020-10-21,52,29,29
2020-10-21,30,2,834
2020-10-21,30,3,4118
2020-10-21,30,4,2342
2020-10-21,30,16,16
2020-10-21,30,18,248
2020-10-21,30,31,19
2020-10-21,30,46,16
2020-10-21,29,11,2007
2020-10-21,29,14,375
2020-10-21,29,18,200
2020-10-21,29,41,141
2020-10-21,31,1,343
2020-10-21,31,20,1509
2020-10-21,31,22,30
2020-10-21,31,25,121
2020-10-21,31,26,2521
2020-10-21,31,50,821
2020-10-21,32,24,397
2020-10-21,32,27,268
2020-10-21,32,36,390
2020-10-21,32,49,76
2020-10-21,34,9,190
2020-10-21,34,39,86
2020-10-21,34,24,92
2020-10-21,34,47,101
2020-10-21,35,38,16
2020-10-21,36,15,6772
2020-10-21,36,27,33
2020-10-21,36,32,109
2020-10-21,26,1,2829
2020-10-21,26,9,166
2020-10-21,26,31,3413
2020-10-21,37,8,66
2020-10-21,37,10,36
2020-10-21,37,49,63
2020-10-21,37,5,425
2020-10-21,38,35,17
2020-10-21,40,9,47
2020-10-21,40,28,144
2020-10-21,40,42,36
2020-10-21,40,47,360
2020-10-21,40,5,157
2020-10-21,41,6,79
2020-10-21,41,11,1648
2020-10-21,41,14,1461
2020-10-21,41,21,572
2020-10-21,41,29,462
2020-10-21,42,9,35
2020-10-21,42,40,42
2020-10-21,42,47,30
2020-10-21,42,50,130
2020-10-21,43,8,2713
2020-10-21,43,12,1154
2020-10-21,43,25,91
2020-10-21,43,44,115
2020-10-21,44,12,89
2020-10-21,44,19,49
2020-10-21,44,43,94
2020-10-21,44,46,51
2020-10-21,44,50,263
2020-10-21,45,13,885
2020-10-21,45,16,177
2020-10-21,45,10,325
2020-10-21,45,28,6972
2020-10-21,45,5,282
2020-10-21,46,2,258
2020-10-21,46,3,1750
2020-10-21,46,7,54
2020-10-21,46,8,16
2020-10-21,46,12,1598
2020-10-21,46,16,64
2020-10-21,46,10,29
2020-10-21,46,17,17
2020-10-21,46,44,52
2020-10-21,47,9,77
2020-10-21,47,24,47
2020-10-21,47,34,482
2020-10-21,47,40,495
2020-10-21,47,42,36
2020-10-21,47,49,75
2020-10-21,47,5,75
2020-10-21,49,24,190
2020-10-21,49,32,33
2020-10-21,49,37,110
2020-10-21,49,47,157
2020-10-21,50,22,416
2020-10-21,50,25,38
2020-10-21,50,31,970
2020-10-21,50,26,17
2020-10-21,50,42,156
2020-10-21,50,43,53
2020-10-21,50,44,520
2020-10-21,5,10,93
2020-10-21,5,28,320
2020-10-21,5,37,251
2020-10-21,5,40,186
2020-10-21,5,45,370
2020-10-21,5,47,38
2020-10-25,2,3,317
2020-10-25,2,13,373
2020-10-25,2,16,823
2020-10-25,2,30,139
2020-10-25,2,46,211
2020-10-25,3,2,282
2020-10-25,3,30,2189
2020-10-25,3,46,824
2020-10-25,4,18,2571
2020-10-25,4,30,854
2020-10-25,4,29,17
2020-10-25,1,48,1072
2020-10-25,1,9,1490
2020-10-25,1,20,86
2020-10-25,1,31,104
2020-10-25,1,26,469
2020-10-25,33,39,285
2020-10-25,33,24,54
2020-10-25,33,27,703
2020-10-25,6,13,52
2020-10-25,6,10,1028
2020-10-25,6,14,80
2020-10-25,6,21,347
2020-10-25,6,41,30
2020-10-25,8,17,2440
2020-10-25,8,25,414
2020-10-25,8,43,1671
2020-10-25,48,1,1663
2020-10-25,48,9,718
2020-10-25,48,39,2670
2020-10-25,48,20,803
2020-10-25,9,1,884
2020-10-25,9,48,67
2020-10-25,9,39,29
2020-10-25,9,34,138
2020-10-25,9,26,33
2020-10-25,9,40,185
2020-10-25,9,42,157
2020-10-25,9,47,77
2020-10-25,39,33,364
2020-10-25,39,48,1400
2020-10-25,39,9,95
2020-10-25,39,34,66
2020-10-25,12,43,689
2020-10-25,12,44,187
2020-10-25,12,46,715
2020-10-25,51,11,228
2020-10-25,13,2,739
2020-10-25,13,6,57
2020-10-25,13,16,50
2020-10-25,13,14,292
2020-10-25,13,23,46
2020-10-25,13,45,255
2020-10-25,15,27,529
2020-10-25,15,36,3573
2020-10-25,16,2,290
2020-10-25,16,13,32
2020-10-25,16,19,58
2020-10-25,16,28,65
2020-10-25,16,45,70
2020-10-25,16,46,136
2020-10-25,10,6,888
2020-10-25,10,45,178
2020-10-25,10,5,110
2020-10-25,11,51,110
2020-10-25,11,29,1681
2020-10-25,11,41,1362
2020-10-25,14,6,238
2020-10-25,14,13,381
2020-10-25,14,18,193
2020-10-25,14,23,851
2020-10-25,14,29,362
2020-10-25,14,41,1564
2020-10-25,20,1,531
2020-10-25,20,48,769
2020-10-25,20,31,905
2020-10-25,17,8,2688
2020-10-25,17,25,303
2020-10-25,18,4,461
2020-10-25,18,14,55
2020-10-25,18,23,287
2020-10-25,18,29,354
2020-10-25,19,16,37
2020-10-25,19,28,2146
2020-10-25,19,42,27
2020-10-25,19,44,33
2020-10-25,21,6,205
2020-10-25,21,41,406
2020-10-25,22,25,434
2020-10-25,22,31,85
2020-10-25,22,50,127
2020-10-25,23,2,636
2020-10-25,23,13,221
2020-10-25,23,14,647
2020-10-25,23,18,463
2020-10-25,24,33,42
2020-10-25,24,27,33
2020-10-25,24,32,94
2020-10-25,24,34,21
2020-10-25,24,47,42
2020-10-25,24,49,67
2020-10-25,25,8,350
2020-10-25,25,17,211
2020-10-25,25,22,1175
2020-10-25,25,31,98
2020-10-25,25,43,100
2020-10-25,27,33,962
2020-10-25,27,15,558
2020-10-25,27,24,27
2020-10-25,27,32,328
2020-10-25,27,36,82
2020-10-25,28,16,79
2020-10-25,28,19,2024
2020-10-25,28,40,316
2020-10-25,28,45,2932
2020-10-25,28,5,301
2020-10-25,30,2,508
2020-10-25,30,3,4275
2020-10-25,30,4,1301
2020-10-25,29,4,17
2020-10-25,29,11,1841
2020-10-25,29,14,388
2020-10-25,29,18,462
2020-10-25,29,41,63
2020-10-25,31,1,178
2020-10-25,31,20,235
2020-10-25,31,22,59
2020-10-25,31,25,117
2020-10-25,31,26,814
2020-10-25,31,50,457
2020-10-25,32,24,243
2020-10-25,32,27,139
2020-10-25,32,36,239
2020-10-25,32,49,32
2020-10-25,34,9,175
2020-10-25,34,39,63
2020-10-25,34,24,44
2020-10-25,34,47,31
2020-10-25,36,15,4077
2020-10-25,36,32,161
2020-10-25,26,1,1025
2020-10-25,26,31,750
2020-10-25,37,8,16
2020-10-25,37,49,48
2020-10-25,37,5,337
2020-10-25,38,35,31
2020-10-25,40,9,44
2020-10-25,40,19,16
2020-10-25,40,28,135
2020-10-25,40,42,31
2020-10-25,40,47,368
2020-10-25,40,5,98
2020-10-25,41,6,122
2020-10-25,41,11,851
2020-10-25,41,14,891
2020-10-25,41,21,817
2020-10-25,41,29,166
2020-10-25,42,9,21
2020-10-25,42,40,31
2020-10-25,42,50,92
2020-10-25,43,8,1188
2020-10-25,43,12,1237
2020-10-25,43,25,189
2020-10-25,43,44,200
2020-10-25,43,50,25
2020-10-25,44,12,141
2020-10-25,44,19,50
2020-10-25,44,43,87
2020-10-25,44,50,71
2020-10-25,45,13,318
2020-10-25,45,16,114
2020-10-25,45,10,223
2020-10-25,45,28,3291
2020-10-25,45,5,332
2020-10-25,46,2,218
2020-10-25,46,3,1471
2020-10-25,46,7,16
2020-10-25,46,12,1498
2020-10-25,46,16,100
2020-10-25,46,44,72
2020-10-25,47,9,69
2020-10-25,47,24,36
2020-10-25,47,34,32
2020-10-25,47,37,25
2020-10-25,47,40,309
2020-10-25,47,42,40
2020-10-25,47,49,63
2020-10-25,47,5,41
2020-10-25,49,24,153
2020-10-25,49,32,30
2020-10-25,49,37,59
2020-10-25,49,47,67
2020-10-25,50,22,196
2020-10-25,50,31,583
2020-10-25,50,42,68
2020-10-25,50,43,64
2020-10-25,50,44,138
2020-10-25,5,10,110
2020-10-25,5,28,235
2020-10-25,5,37,221
2020-10-25,5,40,162
2020-10-25,5,45,316
2020-10-25,5,47,39
2020-10-28,2,3,435
2020-10-28,2,13,500
2020-10-28,2,16,994
2020-10-28,2,23,62
2020-10-28,2,30,485
2020-10-28,2,46,407
2020-10-28,3,2,255
2020-10-28,3,30,3617
2020-10-28,3,46,1250
2020-10-28,4,18,612
2020-10-28,4,30,1381
2020-10-28,1,48,1965
2020-10-28,1,9,1202
2020-10-28,1,20,797
2020-10-28,1,31,141
2020-10-28,1,26,880
2020-10-28,33,39,258
2020-10-28,33,24,130
2020-10-28,33,27,850
2020-10-28,6,13,54
2020-10-28,6,10,1516
2020-10-28,6,14,158
2020-10-28,6,21,410
2020-10-28,6,41,29
2020-10-28,7,28,17
2020-10-28,8,7,31
2020-10-28,8,17,3367
2020-10-28,8,25,684
2020-10-28,8,43,1643
2020-10-28,48,1,3482
2020-10-28,48,9,183
2020-10-28,48,39,1022
2020-10-28,48,20,3175
2020-10-28,9,1,2475
2020-10-28,9,48,153
2020-10-28,9,39,27
2020-10-28,9,34,351
2020-10-28,9,26,119
2020-10-28,9,40,196
2020-10-28,9,42,153
2020-10-28,9,47,100
2020-10-28,39,1,22
2020-10-28,39,33,225
2020-10-28,39,48,4146
2020-10-28,39,9,42
2020-10-28,39,34,248
2020-10-28,12,43,1192
2020-10-28,12,44,23
2020-10-28,12,46,810
2020-10-28,51,11,171
2020-10-28,13,2,651
2020-10-28,13,6,55
2020-10-28,13,16,155
2020-10-28,13,14,399
2020-10-28,13,45,625
2020-10-28,15,27,750
2020-10-28,15,36,4874
2020-10-28,16,2,779
2020-10-28,16,13,96
2020-10-28,16,19,62
2020-10-28,16,28,172
2020-10-28,16,45,203
2020-10-28,16,46,197
2020-10-28,10,6,1575
2020-10-28,10,45,364
2020-10-28,10,5,83
2020-10-28,11,51,57
2020-10-28,11,14,18
2020-10-28,11,21,52
2020-10-28,11,29,1756
2020-10-28,11,41,1635
2020-10-28,14,6,144
2020-10-28,14,13,627
2020-10-28,14,18,131
2020-10-28,14,23,946
2020-10-28,14,29,530
2020-10-28,14,41,2094
2020-10-28,20,1,714
2020-10-28,20,48,1886
2020-10-28,20,31,523
2020-10-28,17,8,3359
2020-10-28,17,25,236
2020-10-28,17,43,68
2020-10-28,18,4,625
2020-10-28,18,14,94
2020-10-28,18,23,410
2020-10-28,18,30,49
2020-10-28,18,29,353
2020-10-28,19,16,44
2020-10-28,19,28,5537
2020-10-28,19,42,26
2020-10-28,21,6,313
2020-10-28,21,41,615
2020-10-28,22,25,818
2020-10-28,22,31,106
2020-10-28,22,50,260
2020-10-28,23,2,92
2020-10-28,23,13,34
2020-10-28,23,14,1023
2020-10-28,23,18,381
2020-10-28,24,33,49
2020-10-28,24,32,433
2020-10-28,24,34,61
2020-10-28,24,47,64
2020-10-28,24,49,126
2020-10-28,25,8,376
2020-10-28,25,17,225
2020-10-28,25,22,1079
2020-10-28,25,31,106
2020-10-28,25,43,65
2020-10-28,27,33,1282
2020-10-28,27,15,804
2020-10-28,27,24,74
2020-10-28,27,32,362
2020-10-28,27,36,56
2020-10-28,28,16,153
2020-10-28,28,19,4175
2020-10-28,28,40,185
2020-10-28,28,45,5893
2020-10-28,28,50,83
2020-10-28,28,5,317
2020-10-28,30,2,863
2020-10-28,30,3,4259
2020-10-28,30,4,2054
2020-10-28,30,18,174
2020-10-28,30,46,16
2020-10-28,29,11,2003
2020-10-28,29,14,419
2020-10-28,29,18,241
2020-10-28,29,41,305
2020-10-28,31,1,297
2020-10-28,31,20,676
2020-10-28,31,22,91
2020-10-28,31,25,93
2020-10-28,31,26,2117
2020-10-28,31,50,732
2020-10-28,32,24,334
2020-10-28,32,27,295
2020-10-28,32,36,229
2020-10-28,32,49,41
2020-10-28,34,9,216
2020-10-28,34,39,109
2020-10-28,34,24,125
2020-10-28,34,47,125
2020-10-28,35,38,101
2020-10-28,36,15,6592
2020-10-28,36,27,55
2020-10-28,36,32,231
2020-10-28,26,1,2761
2020-10-28,26,9,149
2020-10-28,26,31,3077
2020-10-28,37,8,80
2020-10-28,37,49,40
2020-10-28,37,5,433
2020-10-28,38,28,16
2020-10-28,40,9,95
2020-10-28,40,28,200
2020-10-28,40,42,32
2020-10-28,40,47,368
2020-10-28,40,5,179
2020-10-28,41,6,102
2020-10-28,41,11,1067
2020-10-28,41,14,1714
2020-10-28,41,21,599
2020-10-28,41,29,538
2020-10-28,42,9,60
2020-10-28,42,40,29
2020-10-28,42,50,160
2020-10-28,43,8,2635
2020-10-28,43,12,1213
2020-10-28,43,17,21
2020-10-28,43,25,28
2020-10-28,43,44,132
2020-10-28,44,12,65
2020-10-28,44,19,58
2020-10-28,44,43,79
2020-10-28,44,46,25
2020-10-28,44,50,203
2020-10-28,45,13,810
2020-10-28,45,16,306
2020-10-28,45,10,316
2020-10-28,45,28,7282
2020-10-28,45,5,328
2020-10-28,46,2,380
2020-10-28,46,3,1387
2020-10-28,46,7,78
2020-10-28,46,12,1876
2020-10-28,46,16,140
2020-10-28,46,10,29
2020-10-28,46,44,39
2020-10-28,47,9,106
2020-10-28,47,24,27
2020-10-28,47,34,589
2020-10-28,47,37,29
2020-10-28,47,40,435
2020-10-28,47,42,40
2020-10-28,47,49,82
2020-10-28,47,5,63
2020-10-28,49,24,135
2020-10-28,49,32,46
2020-10-28,49,37,96
2020-10-28,49,47,124
2020-10-28,50,22,299
2020-10-28,50,31,1034
2020-10-28,50,42,137
2020-10-28,50,43,52
2020-10-28,50,44,269
2020-10-28,5,10,112
2020-10-28,5,28,326
2020-10-28,5,37,265
2020-10-28,5,40,204
2020-10-28,5,45,457
2020-10-28,5,47,43
2020-11-01,2,3,271
2020-11-01,2,13,487
2020-11-01,2,16,760
2020-11-01,2,30,73
2020-11-01,2,46,180
2020-11-01,3,2,208
2020-11-01,3,30,1445
2020-11-01,3,46,797
2020-11-01,4,18,1024
2020-11-01,4,30,560
2020-11-01,1,48,619
2020-11-01,1,9,1039
2020-11-01,1,20,61
2020-11-01,1,31,41
2020-11-01,1,26,464
2020-11-01,33,39,238
2020-11-01,33,24,64
2020-11-01,33,27,642
2020-11-01,6,13,61
2020-11-01,6,10,1807
2020-11-01,6,14,96
2020-11-01,6,21,376
2020-11-01,8,17,959
2020-11-01,8,25,101
2020-11-01,8,43,497
2020-11-01,48,1,556
2020-11-01,48,9,89
2020-11-01,48,39,740
2020-11-01,48,20,755
2020-11-01,9,1,701
2020-11-01,9,48,19
2020-11-01,9,39,26
2020-11-01,9,34,178
2020-11-01,9,26,22
2020-11-01,9,40,393
2020-11-01,9,42,428
2020-11-01,9,47,78
2020-11-01,39,33,287
2020-11-01,39,48,621
2020-11-01,39,9,20
2020-11-01,39,34,19
2020-11-01,12,43,475
2020-11-01,12,44,16
2020-11-01,12,46,573
2020-11-01,51,11,69
2020-11-01,13,2,844
2020-11-01,13,6,61
2020-11-01,13,16,49
2020-11-01,13,14,289
2020-11-01,13,45,349
2020-11-01,15,27,497
2020-11-01,15,36,3008
2020-11-01,16,2,229
2020-11-01,16,19,67
2020-11-01,16,28,76
2020-11-01,16,45,66
2020-11-01,16,46,117
2020-11-01,10,6,797
2020-11-01,10,37,32
2020-11-01,10,45,294
2020-11-01,10,5,193
2020-11-01,11,51,41
2020-11-01,11,29,1394
2020-11-01,11,41,1233
2020-11-01,14,6,239
2020-11-01,14,13,511
2020-11-01,14,18,150
2020-11-01,14,21,16
2020-11-01,14,23,808
2020-11-01,14,28,16
2020-11-01,14,29,168
2020-11-01,14,41,1197
2020-11-01,20,1,206
2020-11-01,20,48,726
2020-11-01,20,31,303
2020-11-01,17,8,1203
2020-11-01,17,25,130
2020-11-01,17,29,20
2020-11-01,18,4,380
2020-11-01,18,23,122
2020-11-01,18,29,106
2020-11-01,19,16,36
2020-11-01,19,28,1478
2020-11-01,19,44,23
2020-11-01,21,6,272
2020-11-01,21,41,285
2020-11-01,22,25,379
2020-11-01,22,31,64
2020-11-01,22,50,128
2020-11-01,23,2,68
2020-11-01,23,13,21
2020-11-01,23,14,557
2020-11-01,23,18,185
2020-11-01,24,33,34
2020-11-01,24,32,85
2020-11-01,24,34,26
2020-11-01,24,49,40
2020-11-01,25,8,117
2020-11-01,25,17,87
2020-11-01,25,22,454
2020-11-01,25,31,89
2020-11-01,27,33,800
2020-11-01,27,15,526
2020-11-01,27,32,373
2020-11-01,27,36,54
2020-11-01,28,16,28
2020-11-01,28,19,1624
2020-11-01,28,40,175
2020-11-01,28,45,2212
2020-11-01,28,5,307
2020-11-01,52,11,36
2020-11-01,52,18,16
2020-11-01,52,41,36
2020-11-01,30,2,93
2020-11-01,30,3,1690
2020-11-01,30,4,422
2020-11-01,29,11,1670
2020-11-01,29,14,190
2020-11-01,29,18,133
2020-11-01,29,41,79
2020-11-01,31,1,278
2020-11-01,31,20,142
2020-11-01,31,22,75
2020-11-01,31,25,58
2020-11-01,31,26,821
2020-11-01,31,50,357
2020-11-01,32,24,113
2020-11-01,32,27,273
2020-11-01,32,36,141
2020-11-01,32,49,27
2020-11-01,34,9,181
2020-11-01,34,39,81
2020-11-01,34,24,172
2020-11-01,34,47,80
2020-11-01,35,38,158
2020-11-01,36,15,3450
2020-11-01,36,27,30
2020-11-01,36,32,170
2020-11-01,26,1,918
2020-11-01,26,9,22
2020-11-01,26,31,714
2020-11-01,37,8,57
2020-11-01,37,10,26
2020-11-01,37,49,73
2020-11-01,37,5,463
2020-11-01,40,9,24
2020-11-01,40,28,202
2020-11-01,40,42,26
2020-11-01,40,47,343
2020-11-01,40,5,112
2020-11-01,41,6,77
2020-11-01,41,11,643
2020-11-01,41,14,736
2020-11-01,41,21,318
2020-11-01,41,29,93
2020-11-01,42,9,118
2020-11-01,42,40,32
2020-11-01,42,50,28
2020-11-01,43,8,468
2020-11-01,43,12,611
2020-11-01,43,25,48
2020-11-01,43,30,16
2020-11-01,43,44,74
2020-11-01,44,12,20
2020-11-01,44,19,48
2020-11-01,44,43,46
2020-11-01,44,50,30
2020-11-01,45,13,236
2020-11-01,45,16,97
2020-11-01,45,10,209
2020-11-01,45,28,2264
2020-11-01,45,5,343
