CUMUN,CPRO,NPRO,NMUN,AREA_GEO,ID_AREA_GEO,POB_AREA_GEO,COD_LITERAL_SCD,ID_GRUPO,POB_GRUPO,ID_COMPLETO_GRUPO,,
31254,31,Navarra,Villafranca,MUNICIPIO,31254,2847,,33NA,6263,31254Villafranca,,
31032,31,Navarra,Arguedas,MUNICIPIO,31032,2272,,34NA,6648,31032Arguedas,,
31064,31,Navarra,Cadreita,MUNICIPIO,31064,1964,,34NA,6648,31064Cadreita,,
31249,31,Navarra,Valtierra,MUNICIPIO,31249,2412,,34NA,6648,31249Valtierra,,
31072,31,Navarra,Cintruénigo,MUNICIPIO,31072,7903,,35NA,9914,31072Cintruénigo,,
31105,31,Navarra,Fitero,MUNICIPIO,31105,2011,,35NA,9914,31105Fitero,,
31048,31,Navarra,Barillas,MUNICIPIO,31048,214,,36NA,9452,31048Barillas,,
31068,31,Navarra,Cascante,MUNICIPIO,31068,3864,,36NA,9452,31068Cascante,,
31173,31,Navarra,Monteagudo,MUNICIPIO,31173,1092,,36NA,9452,31173Monteagudo,,
31176,31,Navarra,Murchante,MUNICIPIO,31176,4154,,36NA,9452,31176Murchante,,
31233,31,Navarra,Tulebras,MUNICIPIO,31233,128,,36NA,9452,31233Tulebras,,
31062,31,Navarra,Cabanillas,MUNICIPIO,31062,1357,,37NA,4843,31062Cabanillas,,
31106,31,Navarra,Fontellas,MUNICIPIO,31106,996,,37NA,4843,31106Fontellas,,
31108,31,Navarra,Fustiñana,MUNICIPIO,31108,2490,,37NA,4843,31108Fustiñana,,
31057,31,Navarra,Buñuel,MUNICIPIO,31057,2219,,38NA,5370,31057Buñuel,,
31078,31,Navarra,Cortes,MUNICIPIO,31078,3151,,38NA,5370,31078Cortes,,
31006,31,Navarra,Ablitas,MUNICIPIO,31006,2481,,39NA,6231,31006Ablitas,,
31208,31,Navarra,Ribaforada,MUNICIPIO,31208,3750,,39NA,6231,31208Ribaforada,,
31016,31,Navarra,Ansoáin/Antsoain,MUNICIPIO,31016,10833,,40NA,10833,31016Ansoáin/Antsoain,,
31023,31,Navarra,Aranguren,MUNICIPIO,31023,10859,,41NA,10859,31023Aranguren,,
31060,31,Navarra,Burlada/Burlata,MUNICIPIO,31060,19096,,42NA,19096,31060Burlada/Burlata,,
31070,31,Navarra,Castejón,MUNICIPIO,31070,4163,,43NA,4163,31070Castejón,,
31077,31,Navarra,Corella,MUNICIPIO,31077,7971,,44NA,7971,31077Corella,,
31086,31,Navarra,Valle de Egüés,MUNICIPIO,31086,21128,,45NA,21128,31086Valle de Egüés,,
31088,31,Navarra,Noáin (Valle de Elorz)/Noain (Elortzibar),MUNICIPIO,31088,8320,,46NA,8320,31088Noáin (Valle de Elorz)/Noain (Elortzibar),,
31097,31,Navarra,Estella-Lizarra,MUNICIPIO,31097,13810,,47NA,13810,31097Estella-Lizarra,,
31122,31,Navarra,Huarte/Uharte,MUNICIPIO,31122,7101,,48NA,7101,31122Huarte/Uharte,,
31202,31,Navarra,Peralta/Azkoien,MUNICIPIO,31202,5893,,49NA,5893,31202Peralta/Azkoien,,
31215,31,Navarra,San Adrián,MUNICIPIO,31215,6292,,51NA,6292,31215San Adrián,,
31227,31,Navarra,Tafalla,MUNICIPIO,31227,10595,,52NA,10595,31227Tafalla,,
31232,31,Navarra,Tudela,MUNICIPIO,31232,36258,,53NA,36258,31232Tudela,,
31258,31,Navarra,Villava/Atarrabia,MUNICIPIO,31258,10204,,54NA,10204,31258Villava/Atarrabia,,
31901,31,Navarra,Barañain,MUNICIPIO,31901,20199,,55NA,20199,31901Barañain,,
31902,31,Navarra,Berrioplano/Berriobeiti,MUNICIPIO,31902,7256,,56NA,7256,31902Berrioplano/Berriobeiti,,
31903,31,Navarra,Berriozar,MUNICIPIO,31903,10426,,57NA,10426,31903Berriozar,,
31907,31,Navarra,Zizur Mayor/Zizur Nagusia,MUNICIPIO,31907,14894,,58NA,14894,31907Zizur Mayor/Zizur Nagusia,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120101,10975,,59NA,10975,3120101Pamplona/Iruña,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120102,19580,,60NA,19580,3120102Pamplona/Iruña,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120103,36777,,61NA,36777,3120103Pamplona/Iruña,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120104,35456,,62NA,35456,3120104Pamplona/Iruña,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120105,22378,,63NA,22378,3120105Pamplona/Iruña,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120106,19514,,64NA,19514,3120106Pamplona/Iruña,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120107,45919,,65NA,45919,3120107Pamplona/Iruña,,
31201,31,Navarra,Pamplona/Iruña,DISTRITO,3120108,11054,,66NA,11054,3120108Pamplona/Iruña,,
32002,32,Ourense,Amoeiro,MUNICIPIO,32002,2280,,01OU,5330,32002Amoeiro,,
32026,32,Ourense,Coles,MUNICIPIO,32026,3050,,01OU,5330,32026Coles,,
32001,32,Ourense,Allariz,MUNICIPIO,32001,6188,,02OU,7617,32001Allariz,,
32079,32,Ourense,Taboadela,MUNICIPIO,32079,1429,,02OU,7617,32079Taboadela,,
32047,32,Ourense,"Merca, A",MUNICIPIO,32047,1913,,03OU,7318,"32047Merca, A",,
32075,32,Ourense,San Cibrao das Viñas,MUNICIPIO,32075,5405,,03OU,7318,32075San Cibrao das Viñas,,
32052,32,Ourense,Nogueira de Ramuín,MUNICIPIO,32052,1998,,04OU,8273,32052Nogueira de Ramuín,,
32058,32,Ourense,"Pereiro de Aguiar, O",MUNICIPIO,32058,6275,,04OU,8273,"32058Pereiro de Aguiar, O",,
32008,32,Ourense,Barbadás,MUNICIPIO,32008,11037,,05OU,14741,32008Barbadás,,
32022,32,Ourense,Castrelo de Miño,MUNICIPIO,32022,1349,,05OU,14741,32022Castrelo de Miño,,
32081,32,Ourense,Toén,MUNICIPIO,32081,2355,,05OU,14741,32081Toén,,
32059,32,Ourense,"Peroxa, A",MUNICIPIO,32059,1819,,06OU,5810,"32059Peroxa, A",,
32076,32,Ourense,San Cristovo de Cea,MUNICIPIO,32076,2137,,06OU,5810,32076San Cristovo de Cea,,
32087,32,Ourense,Vilamarín,MUNICIPIO,32087,1854,,06OU,5810,32087Vilamarín,,
32011,32,Ourense,Beariz,MUNICIPIO,32011,971,,07OU,5898,32011Beariz,,
32013,32,Ourense,Boborás,MUNICIPIO,32013,2285,,07OU,5898,32013Boborás,,
32035,32,Ourense,"Irixo, O",MUNICIPIO,32035,1466,,07OU,5898,"32035Irixo, O",,
32061,32,Ourense,Piñor,MUNICIPIO,32061,1176,,07OU,5898,32061Piñor,,
32025,32,Ourense,Cenlle,MUNICIPIO,32025,1120,,08OU,5607,32025Cenlle,,
32045,32,Ourense,Maside,MUNICIPIO,32045,2705,,08OU,5607,32045Maside,,
32065,32,Ourense,Punxín,MUNICIPIO,32065,693,,08OU,5607,32065Punxín,,
32074,32,Ourense,San Amaro,MUNICIPIO,32074,1089,,08OU,5607,32074San Amaro,,
32004,32,Ourense,Avión,MUNICIPIO,32004,1795,,09OU,6230,32004Avión,,
32010,32,Ourense,Beade,MUNICIPIO,32010,397,,09OU,6230,32010Beade,,
32018,32,Ourense,Carballeda de Avia,MUNICIPIO,32018,1286,,09OU,6230,32018Carballeda de Avia,,
32040,32,Ourense,Leiro,MUNICIPIO,32040,1568,,09OU,6230,32040Leiro,,
32046,32,Ourense,Melón,MUNICIPIO,32046,1184,,09OU,6230,32046Melón,,
32003,32,Ourense,"Arnoia, A",MUNICIPIO,32003,1000,,10OU,5226,"32003Arnoia, A",,
32020,32,Ourense,Cartelle,MUNICIPIO,32020,2642,,10OU,5226,32020Cartelle,,
32068,32,Ourense,Ramirás,MUNICIPIO,32068,1584,,10OU,5226,32068Ramirás,,
32027,32,Ourense,Cortegada,MUNICIPIO,32027,1085,,11OU,4695,32027Cortegada,,
32033,32,Ourense,Gomesende,MUNICIPIO,32033,732,,11OU,4695,32033Gomesende,,
32056,32,Ourense,Padrenda,MUNICIPIO,32056,1748,,11OU,4695,32056Padrenda,,
32064,32,Ourense,Pontedeva,MUNICIPIO,32064,511,,11OU,4695,32064Pontedeva,,
32066,32,Ourense,Quintela de Leirado,MUNICIPIO,32066,619,,11OU,4695,32066Quintela de Leirado,,
32031,32,Ourense,Esgos,MUNICIPIO,32031,1116,,12OU,5982,32031Esgos,,
32037,32,Ourense,Xunqueira de Espadanedo,MUNICIPIO,32037,745,,12OU,5982,32037Xunqueira de Espadanedo,,
32043,32,Ourense,Maceda,MUNICIPIO,32043,2872,,12OU,5982,32043Maceda,,
32049,32,Ourense,Montederramo,MUNICIPIO,32049,711,,12OU,5982,32049Montederramo,,
32057,32,Ourense,Parada de Sil,MUNICIPIO,32057,538,,12OU,5982,32057Parada de Sil,,
32007,32,Ourense,Baños de Molgas,MUNICIPIO,32007,1519,,13OU,6747,32007Baños de Molgas,,
32036,32,Ourense,Xunqueira de Ambía,MUNICIPIO,32036,1375,,13OU,6747,32036Xunqueira de Ambía,,
32055,32,Ourense,Paderne de Allariz,MUNICIPIO,32055,1384,,13OU,6747,32055Paderne de Allariz,,
32078,32,Ourense,Sarreaus,MUNICIPIO,32078,1162,,13OU,6747,32078Sarreaus,,
32089,32,Ourense,Vilar de Barrio,MUNICIPIO,32089,1307,,13OU,6747,32089Vilar de Barrio,,
32014,32,Ourense,"Bola, A",MUNICIPIO,32014,1156,,14OU,5391,"32014Bola, A",,
32067,32,Ourense,Rairiz de Veiga,MUNICIPIO,32067,1266,,14OU,5391,32067Rairiz de Veiga,,
32077,32,Ourense,Sandiás,MUNICIPIO,32077,1206,,14OU,5391,32077Sandiás,,
32084,32,Ourense,Verea,MUNICIPIO,32084,943,,14OU,5391,32084Verea,,
32090,32,Ourense,Vilar de Santos,MUNICIPIO,32090,820,,14OU,5391,32090Vilar de Santos,,
32006,32,Ourense,Bande,MUNICIPIO,32006,1528,,15OU,5174,32006Bande,,
32030,32,Ourense,Entrimo,MUNICIPIO,32030,1140,,15OU,5174,32030Entrimo,,
32041,32,Ourense,Lobeira,MUNICIPIO,32041,798,,15OU,5174,32041Lobeira,,
32042,32,Ourense,Lobios,MUNICIPIO,32042,1708,,15OU,5174,32042Lobios,,
32005,32,Ourense,Baltar,MUNICIPIO,32005,962,,16OU,4815,32005Baltar,,
32012,32,Ourense,"Blancos, Os",MUNICIPIO,32012,766,,16OU,4815,"32012Blancos, Os",,
32016,32,Ourense,Calvos de Randín,MUNICIPIO,32016,770,,16OU,4815,32016Calvos de Randín,,
32051,32,Ourense,Muíños,MUNICIPIO,32051,1502,,16OU,4815,32051Muíños,,
32062,32,Ourense,Porqueira,MUNICIPIO,32062,815,,16OU,4815,32062Porqueira,,
32028,32,Ourense,Cualedro,MUNICIPIO,32028,1679,,17OU,7206,32028Cualedro,,
32050,32,Ourense,Monterrei,MUNICIPIO,32050,2529,,17OU,7206,32050Monterrei,,
32053,32,Ourense,Oímbra,MUNICIPIO,32053,1712,,17OU,7206,32053Oímbra,,
32082,32,Ourense,Trasmiras,MUNICIPIO,32082,1286,,17OU,7206,32082Trasmiras,,
32023,32,Ourense,Castro Caldelas,MUNICIPIO,32023,1224,,18OU,5464,32023Castro Caldelas,,
32029,32,Ourense,Chandrexa de Queixa,MUNICIPIO,32029,456,,18OU,5464,32029Chandrexa de Queixa,,
32044,32,Ourense,Manzaneda,MUNICIPIO,32044,870,,18OU,5464,32044Manzaneda,,
32063,32,Ourense,"Pobra de Trives, A",MUNICIPIO,32063,2067,,18OU,5464,"32063Pobra de Trives, A",,
32070,32,Ourense,San Xoán de Río,MUNICIPIO,32070,531,,18OU,5464,32070San Xoán de Río,,
32080,32,Ourense,"Teixeira, A",MUNICIPIO,32080,316,,18OU,5464,"32080Teixeira, A",,
32021,32,Ourense,Castrelo do Val,MUNICIPIO,32021,984,,19OU,5574,32021Castrelo do Val,,
32039,32,Ourense,Laza,MUNICIPIO,32039,1228,,19OU,5574,32039Laza,,
32071,32,Ourense,Riós,MUNICIPIO,32071,1516,,19OU,5574,32071Riós,,
32091,32,Ourense,Vilardevós,MUNICIPIO,32091,1846,,19OU,5574,32091Vilardevós,,
32034,32,Ourense,"Gudiña, A",MUNICIPIO,32034,1254,,20OU,5682,"32034Gudiña, A",,
32048,32,Ourense,"Mezquita, A",MUNICIPIO,32048,1023,,20OU,5682,"32048Mezquita, A",,
32086,32,Ourense,Viana do Bolo,MUNICIPIO,32086,2886,,20OU,5682,32086Viana do Bolo,,
32092,32,Ourense,Vilariño de Conso,MUNICIPIO,32092,519,,20OU,5682,32092Vilariño de Conso,,
32038,32,Ourense,Larouco,MUNICIPIO,32038,429,,21OU,7394,32038Larouco,,
32060,32,Ourense,Petín,MUNICIPIO,32060,861,,21OU,7394,32060Petín,,
32072,32,Ourense,"Rúa, A",MUNICIPIO,32072,4314,,21OU,7394,"32072Rúa, A",,
32088,32,Ourense,Vilamartín de Valdeorras,MUNICIPIO,32088,1790,,21OU,7394,32088Vilamartín de Valdeorras,,
32015,32,Ourense,"Bolo, O",MUNICIPIO,32015,884,,22OU,4711,"32015Bolo, O",,
32017,32,Ourense,Carballeda de Valdeorras,MUNICIPIO,32017,1545,,22OU,4711,32017Carballeda de Valdeorras,,
32073,32,Ourense,Rubiá,MUNICIPIO,32073,1393,,22OU,4711,32073Rubiá,,
32083,32,Ourense,"Veiga, A",MUNICIPIO,32083,889,,22OU,4711,"32083Veiga, A",,
32009,32,Ourense,"Barco de Valdeorras, O",MUNICIPIO,32009,13395,,23OU,13395,"32009Barco de Valdeorras, O",,
32019,32,Ourense,"Carballiño, O",MUNICIPIO,32019,14027,,24OU,14027,"32019Carballiño, O",,
32024,32,Ourense,Celanova,MUNICIPIO,32024,5649,,25OU,5649,32024Celanova,,
32032,32,Ourense,Xinzo de Limia,MUNICIPIO,32032,9715,,26OU,9715,32032Xinzo de Limia,,
32069,32,Ourense,Ribadavia,MUNICIPIO,32069,5024,,27OU,5024,32069Ribadavia,,
32085,32,Ourense,Verín,MUNICIPIO,32085,13723,,28OU,13723,32085Verín,,
32054,32,Ourense,Ourense,DISTRITO,3205401,20938,,29OU,20938,3205401Ourense,,
32054,32,Ourense,Ourense,DISTRITO,3205402,16808,,30OU,16808,3205402Ourense,,
32054,32,Ourense,Ourense,DISTRITO,3205403,23688,,31OU,23688,3205403Ourense,,
32054,32,Ourense,Ourense,DISTRITO,3205404,16665,,32OU,16665,3205404Ourense,,
32054,32,Ourense,Ourense,DISTRITO,3205405,27134,,33OU,27134,3205405Ourense,,
33062,33,Asturias,Santa Eulalia de Oscos,MUNICIPIO,33062,450,,01AS,5701,33062Santa Eulalia de Oscos,,
33063,33,Asturias,San Tirso de Abres,MUNICIPIO,33063,410,,01AS,5701,33063San Tirso de Abres,,
33071,33,Asturias,Taramundi,MUNICIPIO,33071,623,,01AS,5701,33071Taramundi,,
33074,33,Asturias,Vegadeo,MUNICIPIO,33074,3926,,01AS,5701,33074Vegadeo,,
33075,33,Asturias,Villanueva de Oscos,MUNICIPIO,33075,292,,01AS,5701,33075Villanueva de Oscos,,
33001,33,Asturias,Allande,MUNICIPIO,33001,1648,,02AS,4655,33001Allande,,
33022,33,Asturias,Degaña,MUNICIPIO,33022,921,,02AS,4655,33022Degaña,,
33027,33,Asturias,Grandas de Salime,MUNICIPIO,33027,835,,02AS,4655,33027Grandas de Salime,,
33028,33,Asturias,Ibias,MUNICIPIO,33028,1251,,02AS,4655,33028Ibias,,
33007,33,Asturias,Boal,MUNICIPIO,33007,1505,,03AS,3581,33007Boal,,
33029,33,Asturias,Illano,MUNICIPIO,33029,346,,03AS,3581,33029Illano,,
33048,33,Asturias,Pesoz,MUNICIPIO,33048,147,,03AS,3581,33048Pesoz,,
33061,33,Asturias,San Martín de Oscos,MUNICIPIO,33061,377,,03AS,3581,33061San Martín de Oscos,,
33077,33,Asturias,Villayón,MUNICIPIO,33077,1206,,03AS,3581,33077Villayón,,
33017,33,Asturias,Castropol,MUNICIPIO,33017,3402,,04AS,7188,33017Castropol,,
33070,33,Asturias,Tapia de Casariego,MUNICIPIO,33070,3786,,04AS,7188,33070Tapia de Casariego,,
33018,33,Asturias,Coaña,MUNICIPIO,33018,3315,,05AS,7111,33018Coaña,,
33023,33,Asturias,"Franco, El",MUNICIPIO,33023,3796,,05AS,7111,"33023Franco, El",,
33039,33,Asturias,Muros de Nalón,MUNICIPIO,33039,1871,,06AS,5737,33039Muros de Nalón,,
33069,33,Asturias,Soto del Barco,MUNICIPIO,33069,3866,,06AS,5737,33069Soto del Barco,,
33010,33,Asturias,Candamo,MUNICIPIO,33010,1947,,07AS,10060,33010Candamo,,
33051,33,Asturias,Pravia,MUNICIPIO,33051,8113,,07AS,10060,33051Pravia,,
33020,33,Asturias,Corvera de Asturias,MUNICIPIO,33020,15549,,08AS,16563,33020Corvera de Asturias,,
33030,33,Asturias,Illas,MUNICIPIO,33030,1014,,08AS,16563,33030Illas,,
33026,33,Asturias,Grado,MUNICIPIO,33026,9784,,09AS,11610,33026Grado,,
33054,33,Asturias,"Regueras, Las",MUNICIPIO,33054,1826,,09AS,11610,"33054Regueras, Las",,
33038,33,Asturias,Morcín,MUNICIPIO,33038,2594,,10AS,6594,33038Morcín,,
33057,33,Asturias,Ribera de Arriba,MUNICIPIO,33057,1854,,10AS,6594,33057Ribera de Arriba,,
33058,33,Asturias,Riosa,MUNICIPIO,33058,1858,,10AS,6594,33058Riosa,,
33064,33,Asturias,Santo Adriano,MUNICIPIO,33064,288,,10AS,6594,33064Santo Adriano,,
33005,33,Asturias,Belmonte de Miranda,MUNICIPIO,33005,1489,,11AS,6248,33005Belmonte de Miranda,,
33052,33,Asturias,Proaza,MUNICIPIO,33052,744,,11AS,6248,33052Proaza,,
33053,33,Asturias,Quirós,MUNICIPIO,33053,1158,,11AS,6248,33053Quirós,,
33068,33,Asturias,Somiedo,MUNICIPIO,33068,1153,,11AS,6248,33068Somiedo,,
33072,33,Asturias,Teverga,MUNICIPIO,33072,1572,,11AS,6248,33072Teverga,,
33078,33,Asturias,Yernes y Tameza,MUNICIPIO,33078,132,,11AS,6248,33078Yernes y Tameza,,
33006,33,Asturias,Bimenes,MUNICIPIO,33006,1681,,13AS,9288,33006Bimenes,,
33009,33,Asturias,Cabranes,MUNICIPIO,33009,1034,,13AS,9288,33009Cabranes,,
33040,33,Asturias,Nava,MUNICIPIO,33040,5321,,13AS,9288,33040Nava,,
33065,33,Asturias,Sariego,MUNICIPIO,33065,1252,,13AS,9288,33065Sariego,,
33013,33,Asturias,Caravia,MUNICIPIO,33013,477,,14AS,3734,33013Caravia,,
33019,33,Asturias,Colunga,MUNICIPIO,33019,3257,,14AS,3734,33019Colunga,,
33003,33,Asturias,Amieva,MUNICIPIO,33003,661,,15AS,3565,33003Amieva,,
33015,33,Asturias,Caso,MUNICIPIO,33015,1507,,15AS,3565,33015Caso,,
33050,33,Asturias,Ponga,MUNICIPIO,33050,586,,15AS,3565,33050Ponga,,
33067,33,Asturias,Sobrescobio,MUNICIPIO,33067,811,,15AS,3565,33067Sobrescobio,,
33008,33,Asturias,Cabrales,MUNICIPIO,33008,1960,,16AS,6199,33008Cabrales,,
33043,33,Asturias,Onís,MUNICIPIO,33043,743,,16AS,6199,33043Onís,,
33046,33,Asturias,Peñamellera Alta,MUNICIPIO,33046,514,,16AS,6199,33046Peñamellera Alta,,
33047,33,Asturias,Peñamellera Baja,MUNICIPIO,33047,1226,,16AS,6199,33047Peñamellera Baja,,
33055,33,Asturias,Ribadedeva,MUNICIPIO,33055,1756,,16AS,6199,33055Ribadedeva,,
33002,33,Asturias,Aller,MUNICIPIO,33002,10613,,17AS,10613,33002Aller,,
33011,33,Asturias,Cangas del Narcea,MUNICIPIO,33011,12347,,18AS,12347,33011Cangas del Narcea,,
33012,33,Asturias,Cangas de Onís,MUNICIPIO,33012,6163,,19AS,6163,33012Cangas de Onís,,
33014,33,Asturias,Carreño,MUNICIPIO,33014,10337,,20AS,10337,33014Carreño,,
33016,33,Asturias,Castrillón,MUNICIPIO,33016,22376,,21AS,22376,33016Castrillón,,
33021,33,Asturias,Cudillero,MUNICIPIO,33021,4987,,22AS,4987,33021Cudillero,,
33025,33,Asturias,Gozón,MUNICIPIO,33025,10333,,23AS,10333,33025Gozón,,
33031,33,Asturias,Langreo,MUNICIPIO,33031,39420,,24AS,39420,33031Langreo,,
33032,33,Asturias,Laviana,MUNICIPIO,33032,12977,,25AS,12977,33032Laviana,,
33033,33,Asturias,Lena,MUNICIPIO,33033,10890,,26AS,10890,33033Lena,,
33034,33,Asturias,Valdés,MUNICIPIO,33034,11504,,27AS,11504,33034Valdés,,
33035,33,Asturias,Llanera,MUNICIPIO,33035,13702,,28AS,13702,33035Llanera,,
33036,33,Asturias,Llanes,MUNICIPIO,33036,13568,,29AS,13568,33036Llanes,,
33037,33,Asturias,Mieres,MUNICIPIO,33037,37959,,30AS,37959,33037Mieres,,
33041,33,Asturias,Navia,MUNICIPIO,33041,8380,,31AS,8380,33041Navia,,
33042,33,Asturias,Noreña,MUNICIPIO,33042,5179,,32AS,5179,33042Noreña,,
33045,33,Asturias,Parres,MUNICIPIO,33045,5336,,33AS,5336,33045Parres,,
33049,33,Asturias,Piloña,MUNICIPIO,33049,6973,,34AS,6973,33049Piloña,,
33056,33,Asturias,Ribadesella,MUNICIPIO,33056,5746,,35AS,5746,33056Ribadesella,,
33059,33,Asturias,Salas,MUNICIPIO,33059,4959,,36AS,4959,33059Salas,,
33060,33,Asturias,San Martín del Rey Aurelio,MUNICIPIO,33060,16074,,37AS,16074,33060San Martín del Rey Aurelio,,
33073,33,Asturias,Tineo,MUNICIPIO,33073,9389,,38AS,9389,33073Tineo,,
33076,33,Asturias,Villaviciosa,MUNICIPIO,33076,14439,,39AS,14439,33076Villaviciosa,,
33004,33,Asturias,Avilés,SECCIÓN,3300401027,760,,40AS,24693,3300401027 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401030,838,,40AS,24693,3300401030 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401031,612,,40AS,24693,3300401031 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401001,1038,,40AS,24693,3300401001 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401002,1151,,40AS,24693,3300401002 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401004,688,,40AS,24693,3300401004 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401017,962,,40AS,24693,3300401017 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401024,1277,,40AS,24693,3300401024 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401026,624,,40AS,24693,3300401026 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401033,1101,,40AS,24693,3300401033 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401035,641,,40AS,24693,3300401035 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401003,660,,40AS,24693,3300401003 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401039,2049,,40AS,24693,3300401039 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401006,1272,,40AS,24693,3300401006 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401025,1309,,40AS,24693,3300401025 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401032,1721,,40AS,24693,3300401032 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401028,1207,,40AS,24693,3300401028 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401029,714,,40AS,24693,3300401029 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401071,1079,,40AS,24693,3300401071 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401016,1560,,40AS,24693,3300401016 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401023,1880,,40AS,24693,3300401023 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401034,1550,,40AS,24693,3300401034 Avilés,,
33044,33,Asturias,Oviedo,DISTRITO,3304401,7623,,41AS,7623,3304401Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304402,10240,,42AS,10240,3304402Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304403,16681,,43AS,16681,3304403Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304404,19263,,44AS,19263,3304404Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304405,17131,,45AS,17131,3304405Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304406,36899,,46AS,36899,3304406Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304407,10455,,47AS,10455,3304407Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304408,19490,,48AS,19490,3304408Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304409,21065,,49AS,21065,3304409Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304410,19281,,50AS,19281,3304410Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304411,8797,,51AS,8797,3304411Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304412,19148,,52AS,19148,3304412Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304413,2493,,53AS,5525,3304413Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304414,3032,,53AS,5525,3304414Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304415,3514,,55AS,3514,3304415Oviedo,,
33044,33,Asturias,Oviedo,DISTRITO,3304416,4574,,56AS,4574,3304416Oviedo,,
33066,33,Asturias,Siero,DISTRITO,3306601,51667,,57AS,51667,3306601Siero,,
33024,33,Asturias,Gijón,SCD,ES023D00001,9449,Alto Pumarin,58AS,9449,SCD Alto Pumarin,,
33024,33,Asturias,Gijón,SCD,ES023D00002,14502,Ceares/Ciares,59AS,14502,SCD Ceares/Ciares,,
33024,33,Asturias,Gijón,SCD,ES023D00003,15610,Contrueces,60AS,15610,SCD Contrueces,,
33024,33,Asturias,Gijón,SCD,ES023D00004,32960,El Centro-Cimavilla,61AS,32960,SCD El Centro-Cimavilla,,
33024,33,Asturias,Gijón,SCD,ES023D00005,20242,El Coto-Les Mestes-Viesques,62AS,20242,SCD El Coto-Les Mestes-Viesques,,
33024,33,Asturias,Gijón,SCD,ES023D00006,33500,El Llano,63AS,33500,SCD El Llano,,
33024,33,Asturias,Gijón,SCD,ES023D00007,17590,El Natahoyo-Moreda,64AS,17590,SCD El Natahoyo-Moreda,,
33024,33,Asturias,Gijón,SCD,ES023D00008,23846,El Polígono-Laviada,65AS,23846,SCD El Polígono-Laviada,,
33024,33,Asturias,Gijón,SCD,ES023D00009,6132,Jove-Veriña-Tremañes,66AS,6132,SCD Jove-Veriña-Tremañes,,
33024,33,Asturias,Gijón,SCD,ES023D00010,20455,L´Arena-Parque,67AS,20455,SCD L´Arena-Parque,,
33024,33,Asturias,Gijón,SCD,ES023D00011,25172,La Calzada,68AS,25172,SCD La Calzada,,
33024,33,Asturias,Gijón,SCD,ES023D00012,16488,Pumarín,69AS,16488,SCD Pumarín,,
33024,33,Asturias,Gijón,SCD,ES023D00013,9728,Roces-Montevil,70AS,9728,SCD Roces-Montevil,,
33024,33,Asturias,Gijón,SCD,ES023D00014,26106,Rural,71AS,26106,SCD Rural,,
33004,33,Asturias,Avilés,SECCIÓN,3300401020,1090,,72AS,24872,3300401020 Avilés,,
33004,33,Asturias,Avilés,SECCIÓN,3300401022,799,,72AS,24872,3300401022 Avilés,,
